hCONDEL_ID	panTro4_mpra_chr	panTro4_mpra_start_pos	panTro4_mpra_end_pos	hg38_mpra_chr	hg38_mpra_start_pos	hg38_mpra_end_pos
hCONDEL_3002	chr15	44893592	44893792	chr15	47716964	47717163
hCONDEL_3003	chr15	44895291	44895491	chr15	47718678	47718877
hCONDEL_3004	chr15	45088410	45088610	chr15	47906736	47906935
hCONDEL_3005	chr15	45168643	45168843	chr15	47990780	47990969
hCONDEL_3006	chr15	45255947	45256147	chr15	48077470	48077660
hCONDEL_3007	chr15	45269768	45269968	chr15	48091292	48091491
hCONDEL_3008	chr15	45307711	45307911	chr15	48129222	48129421
hCONDEL_3009	chr15	45345500	45345700	chr15	48166899	48167097
hCONDEL_3010	chr15	45370548	45370748	chr15	48191372	48191568
hCONDEL_3011	chr15	45646480	45646680	chr15	48463585	48463784
hCONDEL_3012	chr15	45710544	45710744	chr15	48526164	48526363
hCONDEL_3013	chr15	45786630	45786830	chr15	48602743	48602942
hCONDEL_3014	chr15	45794613	45794813	chr15	48610737	48610936
hCONDEL_3015	chr15	45989037	45989237	chr15	48803871	48804068
hCONDEL_3016	chr15	46163658	46163858	chr15	48978123	48978318
hCONDEL_3017	chr15	46485380	46485580	chr15	49291315	49291513
hCONDEL_3018	chr15	46690862	46691062	chr15	49488323	49488522
hCONDEL_3019	chr15	46951864	46952064	chr15	49750713	49750911
hCONDEL_3020	chr15	47187026	47187226	chr15	49991543	49991742
hCONDEL_3021	chr15	47220114	47220314	chr15	50024449	50024648
hCONDEL_3022	chr15	47489119	47489319	chr15	50293505	50293704
hCONDEL_3023	chr15	47849170	47849370	chr15	50626537	50626734
hCONDEL_3024	chr15	47961630	47961830	chr15	50736642	50736841
hCONDEL_3025	chr15	48042864	48043064	chr15	50819143	50819341
hCONDEL_3026	chr15	48160628	48160828	chr15	50934470	50934668
hCONDEL_3027	chr15	48340371	48340571	chr15	51112363	51112562
hCONDEL_3028	chr15	48797050	48797250	chr15	51576220	51576414
hCONDEL_3029	chr15	48983812	48984012	chr15	51759664	51759859
hCONDEL_3030	chr15	49279465	49279665	chr15	52050178	52050377
hCONDEL_3031	chr15	49334165	49334365	chr15	52103138	52103336
hCONDEL_3032	chr15	49825797	49825997	chr15	52581661	52581859
hCONDEL_3033	chr15	49900922	49901122	chr15	52656533	52656732
hCONDEL_3034	chr15	50081419	50081619	chr15	52833704	52833903
hCONDEL_3035	chr15	50109129	50109329	chr15	52858568	52858767
hCONDEL_3036	chr15	50174825	50175025	chr15	52924087	52924285
hCONDEL_3037	chr15	50191633	50191833	chr15	52941017	52941215
hCONDEL_3038	chr15	50193953	50194153	chr15	52943337	52943536
hCONDEL_3039	chr15	50445011	50445211	chr15	53194664	53194863
hCONDEL_3040	chr15	50836538	50836738	chr15	53589469	53589668
hCONDEL_3041	chr15	50951551	50951751	chr15	53693632	53693829
hCONDEL_3042	chr15	51096259	51096459	chr15	53836290	53836487
hCONDEL_3043	chr15	51280027	51280227	chr15	54014790	54014981
hCONDEL_3044	chr15	51359665	51359865	chr15	54096029	54096228
hCONDEL_3045	chr15	51786748	51786948	chr15	54515437	54515636
hCONDEL_3046	chr15	52064869	52065069	chr15	54799499	54799694
hCONDEL_3047	chr15	52284704	52284904	chr15	54980266	54980465
hCONDEL_3048	chr15	52959907	52960107	chr15	55652589	55652788
hCONDEL_3049	chr15	53175318	53175518	chr15	55861716	55861912
hCONDEL_3050	chr15	53206776	53206976	chr15	55892921	55893120
hCONDEL_3051	chr15	53554233	53554433	chr15	56240443	56240639
hCONDEL_3052	chr15	53850798	53850998	chr15	56532980	56533179
hCONDEL_3053	chr15	54267597	54267797	chr15	56942217	56942413
hCONDEL_3054	chr15	54523506	54523706	chr15	57199051	57199243
hCONDEL_3055	chr15	54543954	54544154	chr15	57219509	57219705
hCONDEL_3056	chr15	54573701	54573901	chr15	57249227	57249423
hCONDEL_3057	chr15	54854640	54854840	chr15	57525561	57525760
hCONDEL_3058	chr15	56117022	56117222	chr15	58773194	58773392
hCONDEL_3059	chr15	56202205	56202405	chr15	58855909	58856107
hCONDEL_3060	chr15	56596151	56596351	chr15	59245381	59245579
hCONDEL_3061	chr15	56713322	56713522	chr15	59362753	59362950
hCONDEL_3062	chr15	57056858	57057058	chr15	59702257	59702454
hCONDEL_3063	chr15	57230750	57230950	chr15	59867256	59867455
hCONDEL_3064	chr15	57380165	57380365	chr15	60010667	60010866
hCONDEL_3065	chr15	57381417	57381617	chr15	60011918	60012117
hCONDEL_3066	chr15	57558630	57558830	chr15	60189423	60189621
hCONDEL_3067	chr15	57560826	57561026	chr15	60191622	60191820
hCONDEL_3068	chr15	57596402	57596602	chr15	60227147	60227342
hCONDEL_3069	chr15	57597687	57597887	chr15	60228433	60228632
hCONDEL_3070	chr15	57625562	57625762	chr15	60256385	60256579
hCONDEL_3071	chr15	57723522	57723722	chr15	60345828	60346027
hCONDEL_3072	chr15	57735624	57735824	chr15	60357983	60358182
hCONDEL_3073	chr15	57874201	57874401	chr15	60496506	60496704
hCONDEL_3074	chr15	57946356	57946556	chr15	60565988	60566187
hCONDEL_3075	chr15	58384400	58384600	chr15	61000071	61000270
hCONDEL_3076	chr15	59119818	59120018	chr15	61731409	61731608
hCONDEL_3077	chr15	59258896	59259096	chr15	61864132	61864328
hCONDEL_3078	chr15	59501937	59502137	chr15	62110564	62110763
hCONDEL_3079	chr15	59718206	59718406	chr15	62329876	62330075
hCONDEL_3080	chr15	60017638	60017838	chr15	62628108	62628305
hCONDEL_3081	chr15	60048379	60048579	chr15	62656352	62656551
hCONDEL_3082	chr15	60223968	60224168	chr15	62830748	62830947
hCONDEL_3083	chr15	60466924	60467124	chr15	63071703	63071897
hCONDEL_3084	chr15	60743810	60744010	chr15	63344427	63344626
hCONDEL_3085	chr15	60988465	60988665	chr15	63594508	63594707
hCONDEL_3086	chr15	61629634	61629834	chr15	64222756	64222951
hCONDEL_3087	chr15	61711078	61711278	chr15	64302805	64303003
hCONDEL_3088	chr15	61755622	61755822	chr15	64349510	64349705
hCONDEL_3089	chr15	62009989	62010189	chr15	64597169	64597368
hCONDEL_3090	chr15	62387090	62387290	chr15	64962954	64963152
hCONDEL_3091	chr15	62969843	62970043	chr15	65517394	65517593
hCONDEL_3092	chr15	63152472	63152672	chr15	65700620	65700815
hCONDEL_3093	chr15	64179986	64180186	chr15	66707958	66708154
hCONDEL_3094	chr15	64546130	64546330	chr15	67064250	67064448
hCONDEL_3095	chr15	64794146	64794346	chr15	67306991	67307189
hCONDEL_3096	chr15	64857640	64857840	chr15	67372643	67372841
hCONDEL_3097	chr15	64858623	64858823	chr15	67373622	67373820
hCONDEL_3098	chr15	65096093	65096293	chr15	67607159	67607357
hCONDEL_3099	chr15	65163999	65164199	chr15	67674868	67675067
hCONDEL_3100	chr15	65167217	65167417	chr15	67678085	67678284
hCONDEL_3101	chr15	65397535	65397735	chr15	67907238	67907436
hCONDEL_3102	chr15	65645103	65645303	chr15	68153632	68153828
hCONDEL_3103	chr15	65682344	65682544	chr15	68190769	68190965
hCONDEL_3104	chr15	66797414	66797614	chr15	69269773	69269971
hCONDEL_3105	chr15	66942003	66942203	chr15	69415991	69416190
hCONDEL_3106	chr15	67308915	67309115	chr15	69779587	69779785
hCONDEL_3107	chr15	67346329	67346529	chr15	69816631	69816830
hCONDEL_3108	chr15	67400203	67400403	chr15	69865579	69865776
hCONDEL_3109	chr15	67634678	67634878	chr15	70098327	70098525
hCONDEL_3110	chr15	68069410	68069610	chr15	70520837	70521023
hCONDEL_3111	chr15	68198749	68198949	chr15	70651415	70651613
hCONDEL_3112	chr15	68199845	68200045	chr15	70652509	70652706
hCONDEL_3113	chr15	68468491	68468691	chr15	70924594	70924793
hCONDEL_3114	chr15	68806421	68806621	chr15	71252264	71252461
hCONDEL_3115	chr15	68841063	68841263	chr15	71287234	71287432
hCONDEL_3116	chr15	69279347	69279547	chr15	71719166	71719350
hCONDEL_3117	chr15	69324889	69325089	chr15	71764161	71764359
hCONDEL_3118	chr15	69681570	69681770	chr15	72113734	72113932
hCONDEL_3119	chr15	70546638	70546838	chr15	73003950	73004149
hCONDEL_3120	chr15	70553581	70553781	chr15	73010332	73010523
hCONDEL_3121	chr15	70921671	70921871	chr15	73376025	73376224
hCONDEL_3122	chr15	71133649	71133849	chr15	73594343	73594542
hCONDEL_3123	chr15	71833008	71833208	chr15	74277448	74277647
hCONDEL_3124	chr15	71950004	71950204	chr15	74387374	74387562
hCONDEL_3125	chr15	71985665	71985865	chr15	74422217	74422416
hCONDEL_3126	chr15	71985701	71985901	chr15	74422252	74422448
hCONDEL_3127	chr15	72165694	72165894	chr15	74596721	74596918
hCONDEL_3128	chr15	72166918	72167118	chr15	74597956	74598154
hCONDEL_3129	chr15	72442354	72442554	chr15	74873031	74873229
hCONDEL_3130	chr15	72492971	72493171	chr15	74924530	74924727
hCONDEL_3131	chr15	72979384	72979584	chr15	75424936	75425132
hCONDEL_3132	chr15	73023140	73023340	chr15	75468052	75468251
hCONDEL_3133	chr15	73523823	73524023	chr15	75969079	75969278
hCONDEL_3134	chr15	73882634	73882834	chr15	76321770	76321969
hCONDEL_3135	chr15	74085440	74085640	chr15	76521904	76522102
hCONDEL_3136	chr15	74134325	74134525	chr15	76571934	76572133
hCONDEL_3137	chr15	74148076	74148276	chr15	76585688	76585887
hCONDEL_3138	chr15	74362872	74363072	chr15	76789390	76789584
hCONDEL_3139	chr15	74746290	74746490	chr15	77163534	77163733
hCONDEL_3140	chr15	74775863	74776063	chr15	77193091	77193288
hCONDEL_3141	chr15	74995708	74995908	chr15	77408510	77408709
hCONDEL_3142	chr15	75043846	75044046	chr15	77460174	77460373
hCONDEL_3143	chr15	75050003	75050203	chr15	77465806	77466002
hCONDEL_3144	chr15	75052347	75052547	chr15	77468147	77468343
hCONDEL_3145	chr15	76160215	76160415	chr15	78564460	78564656
hCONDEL_3146	chr15	76522497	76522697	chr15	78884769	78884967
hCONDEL_3147	chr15	77108420	77108620	chr15	79470591	79470789
hCONDEL_3148	chr15	77109818	77110018	chr15	79471992	79472190
hCONDEL_3149	chr15	77374032	77374232	chr15	79738919	79739114
hCONDEL_3150	chr15	77688846	77689046	chr15	80046373	80046571
hCONDEL_3151	chr15	78171700	78171900	chr15	80523912	80524111
hCONDEL_3152	chr15	78460968	78461168	chr15	80805501	80805700
hCONDEL_3153	chr15	79237202	79237402	chr15	81575419	81575618
hCONDEL_3154	chr15	79475310	79475510	chr15	81807298	81807494
hCONDEL_3155	chr15	79710269	79710469	chr15	82042812	82043010
hCONDEL_3156	chr15	79724459	79724659	chr15	82056976	82057175
hCONDEL_3157	chr15	80701046	80701246	chr15	83134694	83134893
hCONDEL_3158	chr15	81124835	81125035	chr15	83559229	83559427
hCONDEL_3159	chr15	81629975	81630175	chr15	84053352	84053549
hCONDEL_3160	chr15	82037037	82037237	chr15	84742886	84743082
hCONDEL_3161	chr15	83246439	83246639	chr15	85944017	85944213
hCONDEL_3162	chr15	83495076	83495276	chr15	86183563	86183757
hCONDEL_3163	chr15	83592484	83592684	chr15	86280936	86281133
hCONDEL_3164	chr15	83624746	83624946	chr15	86312850	86313047
hCONDEL_3165	chr15	83640216	83640416	chr15	86328332	86328531
hCONDEL_3166	chr15	83725250	83725450	chr15	86411670	86411856
hCONDEL_3167	chr15	83768828	83769028	chr15	86455264	86455459
hCONDEL_3168	chr15	84090092	84090292	chr15	86766451	86766649
hCONDEL_3169	chr15	84177074	84177274	chr15	86853300	86853495
hCONDEL_3170	chr15	84217645	84217845	chr15	86893463	86893659
hCONDEL_3171	chr15	85198232	85198432	chr15	87869425	87869624
hCONDEL_3172	chr15	85219743	85219943	chr15	87890897	87891091
hCONDEL_3173	chr15	85311434	85311634	chr15	87981373	87981572
hCONDEL_3174	chr15	85340552	85340752	chr15	88008712	88008911
hCONDEL_3175	chr15	85474308	85474508	chr15	88141445	88141644
hCONDEL_3176	chr15	85495429	85495629	chr15	88162641	88162825
hCONDEL_3177	chr15	85588392	85588592	chr15	88255143	88255342
hCONDEL_3178	chr15	85662034	85662234	chr15	88327985	88328180
hCONDEL_3179	chr15	85910689	85910889	chr15	88577679	88577877
hCONDEL_3180	chr15	86730695	86730895	chr15	89381629	89381826
hCONDEL_3181	chr15	87223722	87223922	chr15	89881292	89881488
hCONDEL_3182	chr15	87267433	87267633	chr15	89924979	89925178
hCONDEL_3183	chr15	87857090	87857290	chr15	90497577	90497776
hCONDEL_3184	chr15	87971040	87971240	chr15	90607266	90607465
hCONDEL_3185	chr15	89334212	89334412	chr15	91961072	91961268
hCONDEL_3186	chr15	90049918	90050118	chr15	92665249	92665448
hCONDEL_3187	chr15	90076428	90076628	chr15	92690797	92690992
hCONDEL_3188	chr15	90628983	90629183	chr15	93233633	93233829
hCONDEL_3189	chr15	91027707	91027907	chr15	93618469	93618668
hCONDEL_3190	chr15	91759802	91760002	chr15	94345074	94345273
hCONDEL_3191	chr15	91866306	91866506	chr15	94445921	94446117
hCONDEL_3192	chr15	92015200	92015400	chr15	94589090	94589289
hCONDEL_3193	chr15	92240295	92240495	chr15	94813013	94813212
hCONDEL_3194	chr15	92431585	92431785	chr15	95001684	95001883
hCONDEL_3195	chr15	92691676	92691876	chr15	95258720	95258918
hCONDEL_3196	chr15	92810158	92810358	chr15	95376818	95377010
hCONDEL_3197	chr15	93316055	93316255	chr15	95874105	95874304
hCONDEL_3198	chr15	93361139	93361339	chr15	95919071	95919268
hCONDEL_3199	chr15	93455998	93456198	chr15	96015515	96015714
hCONDEL_3200	chr15	93529312	93529512	chr15	96088054	96088249
hCONDEL_3201	chr15	93774919	93775119	chr15	96326482	96326681
hCONDEL_3202	chr15	93799876	93800076	chr15	96349883	96350081
hCONDEL_3203	chr15	93961793	93961993	chr15	96511474	96511672
hCONDEL_3204	chr15	94331742	94331942	chr15	96870970	96871164
hCONDEL_3205	chr15	94351312	94351512	chr15	96893285	96893483
hCONDEL_3206	chr15	94705063	94705263	chr15	97240589	97240788
hCONDEL_3207	chr15	94924928	94925128	chr15	97457114	97457313
hCONDEL_3208	chr15	94949949	94950149	chr15	97482279	97482478
hCONDEL_3209	chr15	95023876	95024076	chr15	97553155	97553354
hCONDEL_3210	chr15	95068874	95069074	chr15	97598531	97598730
hCONDEL_3211	chr15	95260572	95260772	chr15	97789794	97789991
hCONDEL_3212	chr15	95265133	95265333	chr15	97794336	97794535
hCONDEL_3213	chr15	95362986	95363186	chr15	97891836	97892035
hCONDEL_3214	chr15	95369595	95369795	chr15	97898083	97898280
hCONDEL_3215	chr15	95616041	95616241	chr15	98121451	98121643
hCONDEL_3216	chr15	95903420	95903620	chr15	98408767	98408966
hCONDEL_3217	chr15	95987651	95987851	chr15	98490004	98490201
hCONDEL_3218	chr15	96051941	96052141	chr15	98547076	98547275
hCONDEL_3219	chr15	96154015	96154215	chr15	98646765	98646962
hCONDEL_3220	chr15	96655682	96655882	chr15	99141446	99141644
hCONDEL_3221	chr15	96808852	96809052	chr15	99297643	99297841
hCONDEL_3222	chr15	97225771	97225971	chr15	99712787	99712985
hCONDEL_3223	chr15	98049380	98049580	chr15	100517573	100517771
hCONDEL_3224	chr15	98056502	98056702	chr15	100524674	100524873
hCONDEL_3225	chr15	98160509	98160709	chr15	100628841	100629040
hCONDEL_3226	chr15	98199608	98199808	chr15	100668078	100668268
hCONDEL_3227	chr15	98289016	98289216	chr15	100759285	100759484
hCONDEL_3228	chr15	98376938	98377138	chr15	100843155	100843352
hCONDEL_3229	chr15	98754815	98755015	chr15	101215927	101216125
hCONDEL_3230	chr15	98771715	98771915	chr15	101232221	101232420
hCONDEL_3231	chr16	2255769	2255969	chr16	2195785	2195984
hCONDEL_3232	chr16	2444911	2445111	chr16	2379418	2379617
hCONDEL_3233	chr16	2525934	2526134	chr16	2460294	2460493
hCONDEL_3234	chr16	2538635	2538835	chr16	2472794	2472993
hCONDEL_3235	chr16	2676760	2676960	chr16	2601540	2601738
hCONDEL_3236	chr16	3758630	3758830	chr16	3727010	3727208
hCONDEL_3237	chr16	5512778	5512978	chr16	5444387	5444585
hCONDEL_3238	chr16	5752320	5752520	chr16	5678802	5679001
hCONDEL_3239	chr16	6062143	6062343	chr16	5988292	5988491
hCONDEL_3240	chr16	6117704	6117904	chr16	6043949	6044148
hCONDEL_3241	chr16	6163036	6163236	chr16	6088229	6088428
hCONDEL_3242	chr16	6701328	6701528	chr16	6613184	6613377
hCONDEL_3243	chr16	6999284	6999484	chr16	6909825	6910024
hCONDEL_3244	chr16	7179588	7179788	chr16	7087220	7087419
hCONDEL_3245	chr16	7478494	7478694	chr16	7373411	7373610
hCONDEL_3246	chr16	7597219	7597419	chr16	7487802	7488000
hCONDEL_3247	chr16	7783451	7783651	chr16	7673971	7674170
hCONDEL_3248	chr16	8196989	8197189	chr16	8083369	8083565
hCONDEL_3249	chr16	8241776	8241976	chr16	8127111	8127310
hCONDEL_3250	chr16	8415944	8416144	chr16	8299816	8300015
hCONDEL_3251	chr16	8608147	8608347	chr16	8489232	8489431
hCONDEL_3252	chr16	9246147	9246347	chr16	9102862	9103060
hCONDEL_3253	chr16	9256533	9256733	chr16	9112865	9113064
hCONDEL_3254	chr16	9721350	9721550	chr16	9575145	9575344
hCONDEL_3255	chr16	9811834	9812034	chr16	9670043	9670241
hCONDEL_3256	chr16	10050867	10051067	chr16	9905247	9905446
hCONDEL_3257	chr16	10578987	10579187	chr16	10440248	10440447
hCONDEL_3258	chr16	12743938	12744138	chr16	12537519	12537718
hCONDEL_3259	chr16	12870222	12870422	chr16	12660522	12660720
hCONDEL_3260	chr16	12995011	12995211	chr16	12784833	12785032
hCONDEL_3261	chr16	13046527	13046727	chr16	12834169	12834368
hCONDEL_3262	chr16	13699349	13699549	chr16	13480823	13481021
hCONDEL_3263	chr16	13772186	13772386	chr16	13557357	13557556
hCONDEL_3264	chr16	13867531	13867731	chr16	13648243	13648442
hCONDEL_3265	chr16	17413068	17413268	chr16	17512658	17512856
hCONDEL_3266	chr16	17940483	17940683	chr16	18014169	18014366
hCONDEL_3267	chr16	18671940	18672140	chr16	18804854	18805052
hCONDEL_3268	chr16	18985460	18985660	chr16	19119816	19120015
hCONDEL_3269	chr16	19312049	19312249	chr16	19444063	19444260
hCONDEL_3270	chr16	19423339	19423539	chr16	19553015	19553211
hCONDEL_3271	chr16	20109214	20109414	chr16	20236637	20236836
hCONDEL_3272	chr16	22170105	22170305	chr16	22061778	22061977
hCONDEL_3273	chr16	22230215	22230415	chr16	22121405	22121603
hCONDEL_3274	chr16	23913185	23913385	chr16	23806993	23807190
hCONDEL_3275	chr16	24193846	24194046	chr16	24081939	24082138
hCONDEL_3276	chr16	24663385	24663585	chr16	24551720	24551919
hCONDEL_3277	chr16	24684998	24685198	chr16	24572637	24572836
hCONDEL_3278	chr16	25419857	25420057	chr16	25298559	25298757
hCONDEL_3279	chr16	25806426	25806626	chr16	25622969	25623168
hCONDEL_3280	chr16	25888052	25888252	chr16	25705913	25706110
hCONDEL_3281	chr16	26127601	26127801	chr16	25946009	25946207
hCONDEL_3282	chr16	26704604	26704804	chr16	26515991	26516185
hCONDEL_3283	chr16	26997361	26997561	chr16	26795591	26795786
hCONDEL_3284	chr16	26998858	26999058	chr16	26797075	26797274
hCONDEL_3285	chr16	27234440	27234640	chr16	27024391	27024587
hCONDEL_3286	chr16	27338506	27338706	chr16	27129383	27129582
hCONDEL_3287	chr16	27940778	27940978	chr16	27724723	27724921
hCONDEL_3288	chr16	28252799	28252999	chr16	28035930	28036129
hCONDEL_3289	chr16	29034731	29034931	chr16	28878918	28879113
hCONDEL_3290	chr16	30148291	30148491	chr16	30005976	30006171
hCONDEL_3291	chr16	30223079	30223279	chr16	30075876	30076075
hCONDEL_3292	chr16	30579393	30579593	chr16	30443904	30444103
hCONDEL_3293	chr16	30708699	30708899	chr16	30571812	30572009
hCONDEL_3294	chr16	30795335	30795535	chr16	30655093	30655290
hCONDEL_3295	chr16	30904712	30904912	chr16	30760514	30760711
hCONDEL_3296	chr16	30925609	30925809	chr16	30781747	30781938
hCONDEL_3297	chr16	31051893	31052093	chr16	30904558	30904750
hCONDEL_3298	chr16	31273308	31273508	chr16	31112439	31112636
hCONDEL_3299	chr16	45557086	45557286	chr16	46617513	46617712
hCONDEL_3300	chr16	45972402	45972602	chr16	47028934	47029131
hCONDEL_3301	chr16	46175773	46175973	chr16	47235845	47236044
hCONDEL_3302	chr16	46214630	46214830	chr16	47274222	47274420
hCONDEL_3303	chr16	46300579	46300779	chr16	47360358	47360554
hCONDEL_3304	chr16	46302515	46302715	chr16	47362291	47362490
hCONDEL_3305	chr16	46407031	46407231	chr16	47461187	47461386
hCONDEL_3306	chr16	46413831	46414031	chr16	47468017	47468216
hCONDEL_3307	chr16	46444684	46444884	chr16	47498984	47499180
hCONDEL_3308	chr16	46618026	46618226	chr16	47668838	47669032
hCONDEL_3309	chr16	46634491	46634691	chr16	47684843	47685040
hCONDEL_3310	chr16	46843890	46844090	chr16	47885920	47886119
hCONDEL_3311	chr16	46844069	46844269	chr16	47886098	47886297
hCONDEL_3312	chr16	47315981	47316181	chr16	48348199	48348398
hCONDEL_3313	chr16	47328959	47329159	chr16	48361017	48361213
hCONDEL_3314	chr16	48296302	48296502	chr16	49312605	49312792
hCONDEL_3315	chr16	48517581	48517781	chr16	49529318	49529515
hCONDEL_3316	chr16	48536538	48536738	chr16	49548893	49549085
hCONDEL_3317	chr16	49304334	49304534	chr16	50320316	50320498
hCONDEL_3318	chr16	49538812	49539012	chr16	50551111	50551310
hCONDEL_3319	chr16	49600663	49600863	chr16	50610731	50610927
hCONDEL_3320	chr16	50127542	50127742	chr16	51135835	51136034
hCONDEL_3321	chr16	50183441	50183641	chr16	51190513	51190712
hCONDEL_3322	chr16	50300649	50300849	chr16	51305785	51305983
hCONDEL_3323	chr16	50855111	50855311	chr16	51853487	51853684
hCONDEL_3324	chr16	51354285	51354485	chr16	52351550	52351749
hCONDEL_3325	chr16	51505307	51505507	chr16	52497044	52497243
hCONDEL_3326	chr16	51505474	51505674	chr16	52497210	52497408
hCONDEL_3327	chr16	51560258	51560458	chr16	52552126	52552325
hCONDEL_3328	chr16	51695706	51695906	chr16	52687600	52687799
hCONDEL_3329	chr16	51980795	51980995	chr16	52967394	52967591
hCONDEL_3330	chr16	52017391	52017591	chr16	53002260	53002458
hCONDEL_3331	chr16	52152648	52152848	chr16	53135940	53136136
